id,date,region,channel,product_category,customer_segment,ad_spend,price,discount_rate,market_reach,impressions,click_through_rate,competition_index,seasonality_index,campaign_duration_days,customer_lifetime_value,sales_revenue
15692,2010-12-15 12:30:00,North,Search,General,Premium,29.85,9.95,0.5555,148.0,5121,0.0391,3.47,1.0,90.0,20059.12,101.1950132
15693,2010-05-13 13:31:00,North,Search,General,Premium,3.75,3.75,0.3727,278.0,4253,0.1262,4.22,-0.366025404,7.0,149.6,104.5583371
15694,2010-01-28 09:09:00,North,Email,Seasonal,Premium,9.9,1.65,0.1534,308.0,6768,0.0435,4.2,1.366025404,60.0,868.67,138.707441
15695,2010-09-28 12:26:00,North,Affiliate,General,Premium,5.07,1.69,0.1954,321.0,7669,0.0916,0.26,-1.0,28.0,20178.9,156.4125631
15696,2011-09-23 15:21:00,North,Social Media,Seasonal,Standard,27.0,6.75,0.1541,227.0,4146,0.1622,5.99,-1.0,28.0,1781.44,114.3108216
15697,2010-01-24 12:05:00,North,Social Media,Kitchen,Standard,7.8,0.65,0.1531,42.0,493,0.0353,6.57,1.366025404,30.0,396.38,142.1794958
15698,2011-03-15 11:45:00,North,Affiliate,Kitchen,Standard,10.75,10.75,0.5085,57.0,826,0.0629,1.24,1.0,28.0,184.2,82.59633324
15699,2010-08-29 11:03:00,North,Affiliate,General,Premium,14.75,2.95,0.213,209.0,7069,0.1197,1.7,-1.366025404,7.0,3069.16,92.7134008
15700,2010-12-15 00:00:00,North,Email,General,Premium,8.5,8.5,0.37,265.0,5092,0.0435,2.39,1.0,21.0,19986.47,83.70783135
15701,2010-08-04 14:50:00,North,Affiliate,Kitchen,Premium,17.7,2.95,0.0972,647.0,15373,0.0094,2.56,-1.366025404,30.0,6796.18,81.94769586
15702,2011-10-30 11:35:00,North,Influencer,General,Premium,10.2,2.55,0.2555,369.0,10096,0.0709,6.26,-0.366025404,30.0,3362.74,143.9314387
15703,2010-09-27 12:50:00,North,TV,General,Premium,1.65,1.65,0.1647,133.0,1300,0.0115,7.23,-1.0,14.0,428.62,68.01156571
15704,2011-09-30 14:06:00,North,Social Media,Seasonal,Budget,18.24,0.19,0.4965,269.0,1939,0.0191,6.01,-1.0,28.0,273.42,351.4040293
15705,2011-04-06 13:18:00,North,Social Media,General,Premium,15.0,3.75,0.2146,275.0,3206,0.0546,4.4,0.366025404,7.0,179454.68,133.6138115
15706,2010-01-24 12:31:00,North,Search,General,Premium,9.9,1.65,0.2419,119.0,3347,0.2266,8.37,1.366025404,14.0,1781.44,170.1564545
15707,2011-09-15 12:16:00,North,Social Media,Seasonal,Premium,11.9,1.65,0.0551,75.0,1256,0.0167,5.42,-1.0,7.0,746.24,68.540749
15708,2011-11-22 14:04:00,North,Email,Storage,Premium,1.68,0.42,0.2492,293.0,3255,0.0147,5.18,0.366025404,21.0,1411.87,213.3612217
15709,2011-11-03 11:29:00,North,TV,General,Premium,11.6,1.45,0.2142,240.0,2374,0.0569,3.04,0.366025404,7.0,6368.25,122.5612699
15710,2010-02-03 12:21:00,North,Search,General,Budget,12.75,2.55,0.2572,21.0,276,0.0304,3.0,1.366025404,21.0,247.73,82.206413
15711,2010-10-24 14:40:00,North,TV,General,Premium,11.6,1.45,0.2193,137.0,1610,0.0118,3.75,-0.366025404,28.0,568.06,90.2027402
15712,2011-10-09 13:11:00,North,Social Media,Storage,Standard,3.3,1.65,0.0761,469.0,8284,0.0041,5.51,-0.366025404,21.0,233.18,124.5307432
15713,2011-09-23 11:25:00,North,Search,Seasonal,Premium,29.88,2.49,0.0559,106.0,1713,0.0554,3.26,-1.0,60.0,498.81,102.1204509
15714,2010-10-07 14:28:00,North,Social Media,Storage,Premium,17.0,4.25,0.3423,113.0,1887,0.0673,4.53,-0.366025404,90.0,1045.27,100.4289672
15715,2011-07-08 10:49:00,North,Email,Storage,Premium,20.8,2.08,0.2371,262.0,3458,0.0717,3.26,-1.366025404,30.0,35775.03,113.3069334
15716,2010-09-27 10:23:00,North,Email,General,Premium,19.8,1.65,0.4602,440.0,9700,0.151,7.5,-1.0,28.0,91288.41,137.7114249
15717,2010-11-10 12:03:00,North,Social Media,General,Premium,4.2,2.1,0.2741,91.0,1080,0.1067,1.04,0.366025404,21.0,2159.93,156.0421408
15718,2011-09-06 12:30:00,North,Social Media,Storage,Premium,16.5,1.65,0.6,377.0,12143,0.0008,4.3,-1.0,90.0,18351.66,102.2107266
15719,2011-10-30 15:10:00,North,Social Media,General,Premium,81.12,1.69,0.1713,1010.0,36847,0.0087,3.68,-0.366025404,28.0,107416.15,182.149431
15720,2010-10-01 10:02:00,North,Search,General,Premium,10.2,0.85,0.1287,266.0,4931,0.0353,3.87,-0.366025404,60.0,4417.84,186.9961229
15721,2011-11-07 08:54:00,North,Social Media,General,Premium,15.0,3.75,0.4602,180.0,1852,0.0858,6.52,0.366025404,90.0,8661.39,132.4705036
15722,2011-05-18 11:28:00,North,Social Media,Seasonal,Premium,5.95,5.95,0.1174,661.0,9187,0.0256,1.5,-0.366025404,14.0,763.39,126.6398325
15723,2009-12-07 11:47:00,North,TV,General,Premium,0.21,0.21,0.183,211.0,6147,0.1312,1.54,1.0,60.0,213.02,287.2613041
15724,2010-05-06 10:58:00,North,Email,General,Premium,19.8,1.65,0.0855,213.0,3772,0.0309,4.31,-0.366025404,60.0,1996.48,131.8890638
15725,2010-01-10 12:13:00,North,Influencer,General,Premium,11.9,5.95,0.0506,327.0,11837,0.0098,3.82,1.366025404,7.0,1781.44,101.9805379
15726,2010-08-20 13:41:00,North,Search,Seasonal,Premium,16.95,16.95,0.1654,104.0,3078,0.0335,6.81,-1.366025404,30.0,522.02,29.08500427
15727,2010-06-08 14:52:00,North,Search,General,Premium,3.75,3.75,0.2475,10.0,262,0.1114,2.22,-1.0,7.0,352.29,64.54001154
15728,2010-03-07 13:55:00,North,Search,Storage,Premium,15.0,1.25,0.0922,269.0,665,0.0615,7.22,1.0,30.0,30.0,157.9376174
15729,2011-01-04 12:51:00,North,Social Media,General,Premium,3.95,3.95,0.3856,170.0,6478,0.0738,5.38,1.366025404,28.0,32621.92,104.3754644
15730,2010-05-20 13:42:00,North,Social Media,General,Premium,1.25,1.25,0.0637,90.0,2733,0.0006,4.25,-0.366025404,14.0,89.61,113.7178965
15731,2010-09-27 13:24:00,North,TV,General,Premium,17.4,1.45,0.3416,406.0,2670,0.1021,3.22,-1.0,14.0,5050.05,118.2752923
15732,2011-06-23 10:14:00,North,Search,General,Premium,17.4,1.45,0.0377,558.0,30818,0.019,3.87,-1.0,7.0,16484.75,141.7434096
15733,2011-12-04 14:55:00,North,Search,Seasonal,Standard,4.16,2.08,0.1315,34.0,712,0.0123,8.76,1.0,7.0,305.19,59.25266091
15734,2011-12-01 19:54:00,North,Social Media,Storage,Standard,2.1,2.1,0.2225,185.0,1369,0.0851,4.77,1.0,90.0,822.87,135.0104938
15735,2011-06-29 13:10:00,North,Social Media,General,Budget,3.25,3.25,0.1915,296.0,3049,0.0621,4.54,-1.0,28.0,84.92,106.1960323
15736,2010-10-12 15:20:00,North,Social Media,Storage,Premium,19.5,1.95,0.3503,387.0,5193,0.051,2.14,-0.366025404,14.0,10367.83,150.5018043
15737,2010-10-07 11:33:00,North,Social Media,General,Budget,0.95,0.95,0.0515,800.0,27786,0.0339,3.11,-0.366025404,14.0,68.03,211.6273585
15738,2010-03-18 08:48:00,North,Social Media,General,Budget,79.2,1.65,0.1726,211.0,3788,0.0155,2.58,1.0,30.0,145.2,173.1353365
15739,2011-09-19 10:15:00,North,Email,Kitchen,Standard,4.56,0.19,0.2049,95.0,1134,0.0034,3.29,-1.0,28.0,216.6,233.1986993
15740,2011-11-06 10:29:00,Central,Email,General,Premium,39.6,1.65,0.4969,298.0,3433,0.0779,7.79,0.366025404,7.0,1781.44,118.1119044
15741,2011-11-09 11:25:00,North,Email,General,Premium,25.2,2.1,0.0432,323.0,9110,0.1998,4.03,0.366025404,14.0,15506.9,202.9604212
15742,2011-04-12 14:22:00,North,Affiliate,Seasonal,Premium,29.25,3.25,0.0729,252.0,3886,0.0248,3.15,0.366025404,28.0,107.92,118.1355766
15743,2010-11-26 11:24:00,North,Social Media,Seasonal,Premium,8.5,135.6978848,0.3768,259.0,2245,0.1527,7.71,0.366025404,30.0,1441.82,97.74792311
15744,2011-05-03 10:41:00,North,Email,General,Premium,32.45,2.95,0.2445,314.0,6449,0.0145,4.38,-0.366025404,28.0,38705.22,109.1919042
15745,2011-07-05 11:49:00,North,Social Media,General,Premium,8.5,8.5,0.2021,265.0,4363,0.0688,5.51,-1.366025404,30.0,3575.64,86.29019919
15746,2009-12-03 12:28:00,North,Email,General,Standard,2.5,1.25,0.3233,61.0,1422,0.0561,2.43,1.0,30.0,245.81,119.5380726
15747,2011-10-16 12:09:00,North,Influencer,General,Standard,9.95,9.95,0.358,205.0,2965,0.0021,3.87,-0.366025404,14.0,9.95,77.44789698
15748,2011-09-12 12:20:00,North,Affiliate,General,Premium,33.9,16.95,0.1333,75.0,2014,0.0732,4.37,-1.0,21.0,24598.8,64.02280226
15749,2010-02-11 13:10:00,North,Search,General,Premium,14.98,7.49,0.0347,56.0,431,0.0776,2.11,1.366025404,60.0,5111.56,147.6257221
15750,2011-11-11 14:22:00,North,Email,General,Premium,9.9,1.65,0.0147,405.0,8914,0.1297,7.14,0.366025404,28.0,1825.5,165.3588154
15751,2011-02-27 12:41:00,North,TV,Kitchen,Premium,1.49,1.49,0.0508,113.0,2579,0.0628,3.0,1.366025404,7.0,295.06,113.2907272
15752,2010-09-29 10:14:00,North,Search,Stationery,Budget,15.3,2.55,0.0311,444.0,3337,0.0704,5.03,-1.0,30.0,293.95,108.8879337
15753,2011-01-12 13:30:00,North,Social Media,Kitchen,Premium,6.25,1.25,0.3846,196.0,4674,0.1235,3.23,1.366025404,21.0,60714.93,197.7498733
15754,2010-11-07 13:45:00,North,Search,Storage,Premium,5.9,2.95,0.2649,269.0,7555,0.012,2.27,0.366025404,60.0,3090.62,131.9061749
15755,2011-02-25 12:37:00,North,Affiliate,Seasonal,Premium,11.9,2.95,0.0437,874.0,63235,0.0783,1.88,1.366025404,21.0,7086.94,163.6980546
15756,2011-05-08 12:44:00,North,Influencer,Stationery,Premium,4.2,0.42,0.284,108.0,1993,0.0106,1.77,-0.366025404,14.0,10197.0,212.6484501
15757,2011-03-18 11:39:00,North,Search,Storage,Premium,10.2,0.85,0.1547,601.0,15522,0.0591,4.22,1.0,21.0,25280.45,229.0675449
15758,2009-12-06 12:07:00,North,Influencer,Storage,Premium,13.2,0.55,0.1523,269.0,27763,0.0024,3.35,1.0,30.0,464.31,244.577787
15759,2011-02-04 14:58:00,North,Social Media,Storage,Premium,17.7,2.95,0.1935,351.0,4135,0.0659,5.22,1.366025404,14.0,3663.16,127.7620343
15760,2010-12-03 17:20:00,North,Email,General,Premium,177.6,1.85,0.0989,566.0,8345,0.1,7.14,1.0,60.0,29501.97,212.7779489
15761,2011-10-27 16:11:00,North,Influencer,General,Standard,15.0,3.75,0.0634,357.0,12145,0.0021,2.29,-0.366025404,28.0,228.75,120.1546923
15762,2011-10-17 13:39:00,North,Search,Storage,Premium,16.4,0.82,0.1057,85.0,3406,0.0221,3.18,-0.366025404,28.0,7820.52,145.3270606
15763,2010-05-10 14:34:00,North,Influencer,General,Premium,17.7,2.95,0.042,344.0,4797,0.0435,1.16,-0.366025404,60.0,2653.34,173.3191975
15764,2011-10-11 10:39:00,North,Search,Kitchen,Standard,10.0,1.25,0.133,111.0,1586,0.0619,4.29,-0.366025404,7.0,30.0,120.8198063
15765,2010-04-08 16:45:00,North,Affiliate,General,Premium,3.3,1.65,0.0734,108.0,1415,0.0464,0.93,0.366025404,28.0,614.27,121.8686077
15766,2011-08-30 17:23:00,North,Social Media,General,Premium,7.95,7.95,0.4459,678.0,5993,0.0251,5.25,-1.366025404,90.0,1781.44,51.37246444
15767,2011-10-14 15:26:00,North,TV,General,Premium,19.8,1.65,0.4816,212.0,3753,0.0707,1.68,-0.366025404,14.0,1817.92,99.61936183
15768,2010-12-09 11:28:00,North,Social Media,Storage,Premium,1.65,106.9159165,0.204,681.0,36214,0.0002,6.41,1.0,30.0,8148.71,55.18509175
15769,2011-01-21 13:21:00,North,TV,General,Premium,2.5,1.25,0.3863,490.0,7396,0.0125,4.58,1.366025404,7.0,4414.34,104.4722644
15770,2011-09-09 11:46:00,North,Email,General,Premium,19.92,2.49,0.1412,95.0,943,0.1304,0.71,-1.0,7.0,7974.29,116.2560262
15771,2011-11-18 10:52:00,North,TV,General,Premium,10.4,252.200602,0.2333,269.0,2115,0.0213,7.55,0.366025404,14.0,1644.14,58.46213201
15772,2010-05-18 11:49:00,North,Affiliate,Storage,Premium,12.75,12.75,0.204,186.0,3699,0.0309,6.74,-0.366025404,14.0,14376.23,62.42033978
15773,2011-11-13 14:20:00,North,Search,Seasonal,Premium,8.85,2.95,0.4339,874.0,24644,0.0861,6.08,0.366025404,60.0,806.37,127.6134871
15774,2011-08-01 17:37:00,North,Search,General,Premium,5.9,2.95,0.3189,117.0,3825,0.0091,3.12,-1.366025404,21.0,9351.53,59.54434334
15775,2011-11-30 10:12:00,North,Search,Kitchen,Premium,2.95,2.95,0.0739,74.0,2082,0.0492,3.38,0.366025404,21.0,3175.73,119.4820881
15776,2010-03-29 13:55:00,North,Email,Storage,Premium,11.9,1.25,0.2021,446.0,10357,0.0238,9.42,1.0,7.0,1566.76,143.6611918
15777,2010-11-05 12:51:00,North,Social Media,Storage,Premium,5.95,5.95,0.1409,185.0,5186,0.0662,0.53,0.366025404,28.0,16377.75,153.3426421
15778,2011-06-20 09:50:00,North,Search,Storage,Premium,881.3450781,1.25,0.3386,689.0,10556,0.0393,1.6,-1.0,30.0,11021.83,148.9285575
15779,2010-06-16 14:47:00,North,Email,Storage,Premium,11.9,2.95,0.2001,1490.0,26809,0.0279,6.35,-1.0,30.0,395.88,96.84944905
15780,2010-08-09 18:29:00,North,Influencer,Lighting,Premium,248.0,4.96,0.1595,196.0,5686,0.0316,6.18,-1.366025404,21.0,247883.26,39.92352493
15781,2011-09-27 15:31:00,East,Social Media,Storage,Premium,13.2,0.55,0.1563,521.0,10974,0.0301,2.76,-1.0,14.0,5814.15,213.3239117
15782,2010-04-11 12:37:00,North,Influencer,General,Premium,2.1,0.42,0.1715,196.0,2865,0.0056,2.82,0.366025404,28.0,1781.44,246.7352789
15783,2010-06-16 12:48:00,North,TV,Kitchen,Standard,5.9,2.95,0.2159,647.0,20520,0.0327,4.11,-1.0,28.0,95.6,73.22978024
15784,2010-10-17 12:52:00,North,Email,Storage,Premium,11.85,3.95,0.1363,536.0,12170,0.2643,3.01,-0.366025404,90.0,1781.44,187.6028371
15785,2010-11-28 12:49:00,North,Social Media,General,Premium,4.35,104.2721685,0.1561,141.0,4189,0.0245,1.38,0.366025404,21.0,782.93,101.7660135
15786,2010-07-05 13:04:00,North,Search,General,Standard,2.1,2.1,0.1939,385.0,1934,0.0273,3.15,-1.366025404,14.0,334.87,114.1360682
15787,2011-11-17 11:09:00,North,Search,Seasonal,Premium,16.6,4.15,0.365,138.0,2786,0.0204,7.8,0.366025404,60.0,2348.85,88.35420184
15788,2010-11-17 00:00:00,North,Influencer,General,Standard,0.42,0.42,0.0997,227.0,6835,0.1983,1.27,0.366025404,7.0,180.67,286.9642472
15789,2011-09-22 14:13:00,North,Social Media,General,Standard,11.9,6.95,0.1982,126.0,2612,0.0396,2.14,-1.0,30.0,326.77,77.6998384
15790,2011-05-12 15:26:00,North,Email,General,Premium,3.3,1.65,0.1149,440.0,8813,0.0458,4.18,-0.366025404,14.0,3948.75,142.9882288
15791,2011-07-06 12:22:00,North,Social Media,General,Premium,11.9,0.19,0.1861,14.0,349,0.0497,6.69,-1.366025404,14.0,9712.47,125.8563328
15792,2010-03-22 11:49:00,North,Social Media,Storage,Premium,50.4,0.42,0.2555,822.0,60511,0.1176,4.06,1.0,7.0,2779.28,361.6465597
15793,2010-07-12 13:15:00,North,Affiliate,General,Premium,22.5,3.75,0.0785,444.0,15208,0.0903,1.14,-1.366025404,90.0,1480.06,118.8633754
15794,2011-09-04 00:00:00,North,Social Media,General,Premium,2.08,2.08,0.0305,132.0,1300,0.0494,5.36,-1.0,21.0,3386.97,108.1397297
15795,2010-11-29 14:21:00,North,Social Media,General,Standard,4.95,4.95,0.204,290.0,4892,0.0655,4.03,0.366025404,7.0,1242.85,114.4469814
15796,2010-04-18 15:53:00,North,Social Media,General,Premium,1.65,1.65,0.1941,186.0,3220,0.0089,1.15,0.366025404,14.0,600.29,138.8936388
15797,2011-10-06 13:42:00,North,Social Media,General,Budget,24.9,4.15,0.1499,323.0,8978,0.0462,1.58,-0.366025404,21.0,1124.51,128.7616018
15798,2011-01-17 16:14:00,North,Influencer,General,Standard,5.95,5.95,0.2297,682.0,34341,0.0216,4.85,1.366025404,60.0,507.58,116.4408945
15799,2011-11-13 11:44:00,North,Influencer,General,Premium,11.9,1.25,0.2017,76.0,2205,0.1573,2.9,0.366025404,30.0,23630.27,205.2261901
15800,2010-11-14 10:56:00,North,Social Media,General,Standard,6.75,6.75,0.0806,113.0,4581,0.0016,4.35,0.366025404,14.0,162.55,95.63957956
15801,2011-07-05 10:23:00,North,Email,Storage,Premium,20.8,2.08,0.0459,386.0,1227,0.0508,2.73,-1.366025404,7.0,1913.27,88.76760901
15802,2010-05-26 10:29:00,North,Influencer,General,Standard,1066.365296,1.69,0.1209,1010.0,15508,0.0255,1.51,-0.366025404,21.0,448.17,205.071922
15803,2010-10-28 09:27:00,North,Social Media,General,Premium,19.8,1.65,0.515,244.0,3099,0.0638,5.99,-0.366025404,21.0,1068.59,118.4513377
15804,2010-01-14 10:56:00,North,Email,General,Premium,19.8,1.65,0.2871,261.0,5171,0.0377,6.21,1.366025404,28.0,358.11,115.7200911
15805,2011-09-23 12:16:00,North,TV,Storage,Premium,7.65,118.0910058,0.1281,366.0,10027,0.0479,5.29,-1.0,28.0,5513.28,33.39284483
15806,2010-06-16 11:52:00,North,Email,General,Premium,16.5,2.75,0.0981,296.0,14586,0.0679,6.24,-1.0,90.0,12856.74,111.5648176
15807,2010-03-09 10:45:00,North,Affiliate,Stationery,Standard,17.85,5.95,0.1373,281.0,5424,0.0179,7.27,1.0,90.0,114.55,108.0508721
15808,2011-06-14 16:48:00,North,Email,General,Premium,10.5,2.1,0.283,269.0,13145,0.0211,1.52,-1.0,30.0,1380.53,108.8297145
15809,2010-05-23 12:56:00,North,Affiliate,Stationery,Premium,11.9,1.25,0.421,612.0,27399,0.0173,4.83,-0.366025404,14.0,176.81,125.6212557
15810,2010-11-24 11:21:00,North,TV,General,Premium,7.95,7.95,0.2361,269.0,5047,0.042,0.95,0.366025404,7.0,2310.11,90.91668735
15811,2011-08-11 12:44:00,North,TV,General,Premium,12.6,2.1,0.2867,34.0,409,0.0506,2.25,-1.366025404,30.0,14343.02,69.44203341
15812,2010-01-19 14:16:00,North,TV,Storage,Premium,14.85,4.95,0.3984,77.0,3681,0.0042,2.83,1.366025404,14.0,759.88,57.9330039
15813,2011-05-17 10:57:00,North,Search,Kitchen,Premium,19.8,1.65,0.1542,160.0,2161,0.0089,5.22,-0.366025404,14.0,2092.59,110.3825548
15814,2011-02-02 10:34:00,North,Search,Storage,Premium,0.55,0.55,0.2846,543.0,9594,0.0675,5.15,1.366025404,7.0,2687.64,233.1192709
15815,2011-10-25 16:13:00,North,Search,General,Premium,11.9,2.1,0.4097,269.0,7662,0.1411,3.87,-0.366025404,90.0,3369.69,142.2363481
15816,2011-07-20 14:55:00,North,Email,General,Premium,2.5,1.25,0.0418,180.0,3799,0.0333,5.57,-1.366025404,28.0,4504.41,103.2337282
15817,2010-05-27 13:10:00,North,Search,Stationery,Premium,10.5,0.42,0.0438,290.0,4289,0.0132,6.98,-0.366025404,90.0,13131.89,255.4263435
15818,2011-02-21 12:58:00,North,Affiliate,Storage,Standard,8.85,2.95,0.1197,406.0,14497,0.0221,1.03,1.366025404,60.0,1061.93,155.2648642
15819,2010-04-30 09:13:00,North,Search,Kitchen,Premium,15.3,2.55,0.204,266.0,5830,0.0273,9.3,0.366025404,28.0,987.46,127.5437736
15820,2011-07-06 14:04:00,North,Email,General,Premium,11.9,7.95,0.3522,378.0,14263,0.2405,5.74,-1.366025404,60.0,4831.26,112.7630473
15821,2011-06-05 15:46:00,North,Email,General,Standard,4.95,243.0517734,0.6,224.0,4917,0.0188,2.84,-1.0,14.0,272.29,38.71967689
15822,2011-05-10 10:34:00,North,TV,Storage,Premium,20.8,2.08,0.1128,344.0,2308,0.0338,3.87,-0.366025404,28.0,3458.52,109.7482583
15823,2011-09-21 15:06:00,North,Influencer,Seasonal,Premium,0.39,0.39,0.3231,222.0,5853,0.0945,3.75,-1.0,90.0,879.94,261.3714352
15824,2009-12-16 00:00:00,North,Search,Stationery,Premium,20.4,226.0484024,0.2422,255.0,1596,0.1051,5.35,1.0,90.0,707.55,86.54883105
15825,2011-07-15 14:05:00,North,Search,General,Budget,1593.062284,1.65,0.2226,101.0,2805,0.0883,0.9,-1.366025404,90.0,1129.02,97.95835146
15826,2011-01-26 15:00:00,North,Social Media,Lighting,Premium,4.2,2.1,0.4283,174.0,6277,0.036,2.55,1.366025404,90.0,33987.26,135.1798726
15827,2010-05-11 13:51:00,North,Social Media,General,Premium,14.98,7.49,0.208,317.0,12053,0.1278,2.06,-0.366025404,28.0,737.99,127.2940598
15828,2010-11-28 11:37:00,North,Search,General,Premium,2.1,2.1,0.0115,553.0,21568,0.0166,2.41,0.366025404,21.0,7172.32,147.1745294
15829,2011-07-29 12:41:00,North,TV,General,Premium,9.95,9.95,0.4303,196.0,6317,0.048,5.45,-1.366025404,14.0,48481.03,32.91251623
15830,2010-11-29 09:41:00,North,Search,Storage,Standard,30.0,3.75,0.1304,285.0,6811,0.0393,4.33,0.366025404,21.0,532.65,135.3234559
15831,2011-03-28 13:32:00,North,Affiliate,General,Standard,25.5,12.75,0.2245,280.0,2826,0.0658,2.74,1.0,14.0,116.5,95.98149749
15832,2010-10-15 10:20:00,North,Social Media,General,Standard,13.52,1.69,0.0712,449.0,8772,0.0085,1.9,-0.366025404,7.0,48.32,155.8356823
15833,2010-05-26 13:35:00,Central,Social Media,Lighting,Standard,26.1,1.45,0.2081,510.0,7376,0.0224,8.21,-0.366025404,90.0,574.41,145.0958054
15834,2010-09-29 12:23:00,North,TV,General,Premium,15.3,2.55,0.4827,369.0,8260,0.0207,7.54,-1.0,7.0,960.62,50.96290995
15835,2011-06-20 12:53:00,North,Social Media,Storage,Premium,2.55,0.85,0.2361,365.0,8824,0.0267,5.12,-1.0,28.0,653.19,163.7006601
15836,2010-07-15 13:32:00,North,TV,General,Standard,1.7,0.85,0.2675,342.0,5623,0.0274,4.89,-1.366025404,28.0,611.23,121.0333874
15837,2010-12-09 14:49:00,North,Email,General,Premium,19.8,1.65,0.1984,685.0,5562,0.0209,1.64,1.0,14.0,11672.73,162.4566348
15838,2011-03-25 11:01:00,North,Social Media,General,Premium,4.98,0.83,0.1949,84.0,2472,0.0037,0.89,1.0,90.0,5260.35,162.6137367
15839,2010-02-11 12:22:00,North,Social Media,General,Premium,6.3,2.1,0.482,553.0,18456,0.1189,3.69,1.366025404,30.0,343.18,147.1169309
15840,2011-03-02 11:48:00,Central,Email,General,Premium,1359.738019,2.55,0.224,369.0,11383,0.1222,4.38,1.0,60.0,1627.86,174.2732739
15841,2010-12-09 14:08:00,North,Email,General,Standard,6.6,1.65,0.2955,472.0,5988,0.0705,6.17,1.0,28.0,2449.57,144.890458
15842,2011-11-15 12:02:00,North,Email,General,Standard,4.95,1.65,0.0475,507.0,12590,0.0913,4.44,0.366025404,7.0,505.88,157.1978037
15843,2011-11-04 12:27:00,North,Social Media,Stationery,Premium,19.9,9.95,0.2845,311.0,6133,0.142,5.59,0.366025404,28.0,5451.79,131.2656991
15844,2010-01-13 14:32:00,North,Social Media,Stationery,Premium,5.1,0.85,0.5964,181.0,3630,0.0472,5.52,1.366025404,21.0,232.4,141.9985915
15845,2011-07-20 11:38:00,North,Social Media,Storage,Premium,5.0,1.25,0.474,595.0,5738,0.0454,1.8,-1.366025404,30.0,3371.97,163.5435183
15846,2011-09-01 16:41:00,North,Social Media,Storage,Premium,25.2,2.1,0.6,189.0,3021,0.0157,7.66,-1.0,90.0,4702.41,75.89336329
15847,2010-04-29 19:08:00,North,Search,General,Premium,3.4,0.85,0.1079,158.0,4222,0.05,4.07,0.366025404,7.0,1653.84,170.7795057
15848,2010-09-07 11:40:00,North,Affiliate,General,Premium,15.0,1.25,0.1109,36.0,941,0.1853,5.37,-1.0,30.0,5441.53,109.6070944
15849,2011-01-20 12:34:00,North,Social Media,Kitchen,Premium,47.2,2.95,0.1262,182.0,5162,0.1467,2.58,1.366025404,90.0,163365.93,222.1287401
15850,2011-05-17 12:25:00,North,Email,Seasonal,Premium,8.3,4.15,0.242,91.0,3827,0.0002,3.0,-0.366025404,14.0,1276.48,61.68438648
15851,2010-12-09 18:58:00,North,Social Media,General,Premium,7.65,2.55,0.2181,113.0,2333,0.0435,1.12,1.0,14.0,2618.86,130.6547798
15852,2010-03-31 12:52:00,North,Email,General,Premium,10.95,10.95,0.0754,18.0,412,0.0074,1.58,1.0,90.0,265.73,107.1722798
15853,2009-12-03 20:03:00,North,TV,Kitchen,Premium,3.75,1.25,0.1051,447.0,11359,0.1432,4.29,1.0,28.0,310.66,158.121216
15854,2011-06-10 00:00:00,North,TV,General,Standard,14.85,4.95,0.0572,640.0,11971,0.0172,2.51,-1.0,28.0,272.65,77.97659112
15855,2010-10-19 13:20:00,North,Email,General,Standard,11.9,5.95,0.0788,156.0,1616,0.071,8.87,-0.366025404,7.0,500.98,65.31943667
15856,2010-06-14 12:39:00,North,Search,General,Premium,10.08,0.42,0.0183,269.0,1182,0.0964,4.85,-1.0,30.0,186.47,245.9837348
15857,2011-08-24 15:08:00,North,Affiliate,Stationery,Premium,5.04,0.42,0.0754,181.0,5269,0.0863,1.73,-1.366025404,90.0,3907.81,218.8008518
15858,2010-12-09 16:52:00,North,Search,General,Premium,4.2,2.1,0.1343,185.0,3972,0.0023,1.51,1.0,14.0,701.34,134.3521706
15859,2010-06-16 11:30:00,North,Search,General,Premium,15.9,7.95,0.1218,352.0,4862,0.014,3.03,-1.0,30.0,338.22,86.83204772
15860,2011-12-05 12:16:00,North,Affiliate,General,Premium,4.2,2.1,0.158,300.0,3896,0.0023,2.37,1.0,14.0,3110.64,110.4725806
15861,2011-11-21 16:48:00,North,Affiliate,Storage,Premium,1.25,1.25,0.4078,288.0,1588,0.034,0.33,0.366025404,21.0,7832.16,148.3175146
15862,2010-09-23 11:26:00,North,Social Media,General,Premium,17.4,1.45,0.2708,150.0,1383,0.0242,3.29,-1.0,90.0,949.26,119.8335359
15863,2010-07-11 12:59:00,North,Email,General,Premium,5.45,5.45,0.1162,64.0,1306,0.1908,7.63,-1.366025404,21.0,219.73,73.81409201
15864,2010-11-04 11:48:00,North,Social Media,General,Premium,10.08,0.42,0.0878,131.0,1346,0.01,3.22,0.366025404,28.0,1174.93,242.059837
15865,2011-06-10 16:46:00,North,Email,General,Premium,49.92,2.08,0.1176,117.0,4755,0.0179,7.49,-1.0,14.0,24857.2,64.78706394
15866,2011-09-14 12:42:00,North,Affiliate,General,Premium,12.75,12.75,0.1684,23.0,302,0.0455,2.91,-1.0,7.0,4610.47,48.75999836
15867,2009-12-16 16:04:00,North,Influencer,General,Premium,6.75,6.75,0.1176,251.0,5577,0.1062,4.66,1.0,60.0,176.56,136.9314772
15868,2010-10-08 10:21:00,North,TV,General,Premium,75.6,2.1,0.296,398.0,8043,0.0124,6.43,-0.366025404,90.0,123979.23,94.76539783
